"publisher","journal","firstName","lastName","title","institution","city","state","country","zip","journalURL","turkGenderScore","inferredGender","inferredGenderScore","X5YrImpactFactor","gender","field","probF","probM","probNA"
"UNIV POLITEHNICA BUCHAREST, SCI BULL","university politehnica of bucharest scientific bulletin series a","Constantin","NEGUTU","editor","University POLITEHNICA of Bucharest","","","RO","","http://www.scientificbulletin.upb.ro/SeriaA_-_Matematica_si_fizica_aplicate.php?page=colegiul2",-0.466666666666667,NA,NA,0.329,"male","APPLIED",0,1,0
"UNIV POLITEHNICA BUCHAREST, SCI BULL","university politehnica of bucharest scientific bulletin series a","Dan","TIBA","editor","Institute of Mathematics of the Romanian Academy / Institute of Mathematics of the Romanian Academy, Bucharest","Bucharest","","RO","","http://www.scientificbulletin.upb.ro/SeriaA_-_Matematica_si_fizica_aplicate.php?page=colegiul2",NA,"male",0.97940813810111,0.329,"male","APPLIED",0,1,0
"UNIV POLITEHNICA BUCHAREST, SCI BULL","university politehnica of bucharest scientific bulletin series a","Nicolae-Victor","ZAMFIR","editor","„Horia Hulubei” National Institute of Physics and Nuclear Engineering","","","RO","","http://www.scientificbulletin.upb.ro/SeriaA_-_Matematica_si_fizica_aplicate.php?page=colegiul2",NA,"male",0.999110320284697,0.329,"male","APPLIED",0,1,0
"UNIV POLITEHNICA BUCHAREST, SCI BULL","university politehnica of bucharest scientific bulletin series a","Yonghong","YAO","editor","Tianjin Polytechnic University","","","CN","","http://www.scientificbulletin.upb.ro/SeriaA_-_Matematica_si_fizica_aplicate.php?page=colegiul2",-0.466666666666667,NA,NA,0.329,"male","APPLIED",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","C","Soulé","editor","Institut des Hautes Études Scientifiques","Bures-sur-Yvette / Bures-sure-Yvette","","FR","F-91440","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.8,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","I M","Singer","editor","Department of Mathematics 2-174 Massachusetts Institute of Technology / Department of Mathematics Massachusetts Institute of Technology","Cambridge","MA","US","02139","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","S K / SK","Donaldson","editor","Department of Mathematics Huxley Building Imperial College of Science, Technology and Medicine","London","","GB","SW7 2BZ","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","C","Hacon","editor","Department of Mathematics University of Utah","Salt Lake City","UT","US","84112","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.866666666666667,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","M","Gross","editor","DPMMS Centre for Mathematical Sciences / DPMMS Centre for Mathematical Sciences Wilberforce Road","Cambridge","","GB","CB3 0WB","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","B","Hassett","editor","Department of Mathematics Brown University","Providence","RI","US","02912","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","S S-T","Yau","managing","Department of Mathematical Sciences Tsinghua University","Beijing","","CN","100084","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.933333333333333,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","A","Bondal","editor","Department of Algebraic Geometry Steklov Mathematical Institute Russian Academy of Sciences","Moscow","","RU","119991","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.666666666666667,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","J","Harris","editor","Department of Mathematics Harvard University","Cambridge","MA","US","02138","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","K","Oguiso","editor","Graduate School of Mathematical Sciences The University of Tokyo","Tokyo / Tokyo 153-8914","","JP","153-8914","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.933333333333333,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","P","Schneider","editor","Institute of Mathematics Department of Mathematics and Computer Science University of Münster","Münster","","DE","D-48149","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.8,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","J","Li","editor","Department of Mathematics Stanford University","Stanford","CA","US","94305","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","K","Kato","editor","Department of Mathematics University of Chicago","Chicago","IL","US","60637","http://www.ams.org/publications/journals/journalsframework/jagedit",-0.8,NA,NA,1.068,"male","PURE",0,1,0
"UNIV PRESS INC","journal of algebraic geometry","G","Faltings","editor","Max Planck Institute for Mathematics","Bonn","","DE","53111","http://www.ams.org/publications/journals/journalsframework/jagedit",-1,NA,NA,1.068,"male","PURE",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Y B / YB","Jun","other","","Chinju","","KR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.8,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","M M / MM","Zahedi","editor","Department of Mathematics, Faculty of Mathematics and Computer,  Shahid Bahonar University of Kerman","Kerman","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.8,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","R A","Aliev","other","","Baku","","AZ","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.4,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","P","Corsini","other","","Udine","","IT","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.733333333333333,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","R A / RA","Borzooei","managing","Department of Mathematics, Shahid Beheshti University / Department of Mathematics, Shahid Beheshti University,Tehran","Tehran","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.8,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Reza","Langari","editor","","","","","","http://ijfs.usb.ac.ir/journal/editorial.board",NA,"male",0.990291262135922,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","A","Memariani","editor","School of Mathematics Sciences, University of Tehran","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.666666666666667,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","M","Mashinchi","managing","School of Mathematics and Computer, Shaid Bahonar University of Kerman / School of Mathematics and Computer, Shaid Bahonar University of Kerman,","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.6,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","D","Dubois","other","","Toulouse","","FR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.733333333333333,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","L A / LA","Zadeh","other","Computer Science Division, Department of Electrical Engineering and Computer Sciences, University of California / Graduate School, Computer Science Division,  Department of Electrical Engineering and Computer Sciences,  University of California,  Berkeley","Berkeley","","US","","http://ijfs.usb.ac.ir/journal/editorial.board",-1,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Mrinal K","Sen","editor","Department of Pure Maths  University of Calcutta / Department of Pure Maths University of Calcutta","","","IN","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.733333333333333,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","A Vahidian","Kamyad","editor","School of Mathematics Sciences, Ferdowsi University of Mashhad","Mashhad","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-1,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","E","Eslami","editor","School of Mathematics and Computer, Shaid Bahonar University of Kerman","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.6,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","S","Katebi","editor","School of Elecrical and Computer Engineering, Shiraz University","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.6,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Witold","Pedrycz","editor","Department of Electrical & Computer Engineering, University of Alberta","Alberta","","CA","","http://ijfs.usb.ac.ir/journal/editorial.board",-1,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Reinhard / Reinhard Viertl","Viertl","editor","Institut fuer Statistik Technische Universitaet Wien","","","AT","","http://ijfs.usb.ac.ir/journal/editorial.board",NA,"male",0.923076923076923,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Jose Luis","Verdegay","editor","Depto. de Ciencias de la Computacion e Inteligencia Artificial  E.T.S. de Ingenieria Informatica  Universidad de Granada","","","ES","","http://ijfs.usb.ac.ir/journal/editorial.board",NA,"male",0.989616663407002,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","P","Diamond","other","","Brisbane","","AU","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.4,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","John N","Mordeson","editor","Department of Mathematics and Computer Science, Creighton University / Department of Mathematics and Computer Science, Creighton University,  Omaha","Omaha","","US","","http://ijfs.usb.ac.ir/journal/editorial.board",NA,"male",0.989802717664821,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","N R / NR","Arghami","editor","School of Mathematics and Computer, Ferdowsi University of Mashhad / School of Mathematics and Computer, Ferdowsi University of Mashhad,","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",-0.8,NA,NA,0.612,"male","BOTH",0,1,0
"UNIV SISTAN & BALUCHESTAN","iranian journal of fuzzy systems","Amir","Daneshgar","editor","School of Mathematics Sciences, Sharif University of Technology / School of Mathematics Sciences, Sharif University of Technology, Tehran","","","IR","","http://ijfs.usb.ac.ir/journal/editorial.board",NA,"male",0.99609375,0.612,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Abel / Abel","Garab","other","Bolyai Institute, University of Szeged","Szeged","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.980710900473934,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Dimitri","Mugnai","editor","University of Perugia, Department of Mathematics and Computer Sciences","Perugia","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.990049751243781,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Hans-Otto","Walther","editor","University of Giessen","Giessen","","DE","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.985494252873563,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Fabio","Zanolin","editor","University of Udine","Udine","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.987857923497268,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Gabriele","Villari","editor","Department of Mathematics and Computer Science 'Ulisse Dini', University of Florence","Florence / Florence,","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-1,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Petru","Jebelean","editor","Department of Mathematics, West University of Timisoara","Timisoara","","RO","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.933333333333333,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Miklos","Horváth","editor","Budapest University of Technology and Economics","Budapest","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.894736842105263,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Gennaro","Infante","editor","Universita della Calabria","Cosenza","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.950461538461538,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Zuzana","Dosla","editor","Masaryk University","Brno","","CZ","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"female",0.990654205607477,0.838,"female","BOTH",0.833333333333333,0.166666666666667,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Patrizia","Pucci","editor","University of Perugia","Perugia","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"female",0.991561181434599,0.838,"female","BOTH",0.833333333333333,0.166666666666667,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Josef","Diblik","editor","Brno University of Technology","Brno","","CZ","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.971851851851852,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Gergely / Gerguly","Röst","editor","Bolyai Institute, University of Szeged","Szeged / Szeged,","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.8,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","John R / John R","Graef","editor","University of Tennessee at Chattanooga","Chattanooga","TN","US","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.989802717664821,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Michal / Michel","Feckan","editor","Comenius University","Bratislava","","SK","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.957489768076398,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Alberto","Cabada / Cabado","editor","Universidad de Santiago de Compostela","Santiago de Compostela","","ES","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.998696219035202,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Christian","Pötzsche","editor","Institut für Mathematik, Alpen-Adria Universität Klagenfurt","","","AT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.98923197492163,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Jianhong","Wu","editor","York University","","","CA","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.6,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Tibor","Krisztin","managing","Bolyai Institute, University of Szeged","Szeged","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.919189189189189,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Stevo","Stevic","editor","Mathematical Institute of the Serbian Academy of Sciences","Beograd","","RS","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.888888888888889,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Ivan","Kiguradze","editor","A. Razmadze Mathematical Institute, I. Javakhishvili Tbilisi State University / A. Razmadze Mathematical Institute, I. Javakhishvili Tbilisi State University,","Tbilisi","","GE","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.998952331063384,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Ioannis K","Purnaras","editor","University of Ioannina","Ioannina","","GR","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.964912280701754,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Bo","Zhang","editor","Fayetteville State University","Fayetteville","NC","US","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.8,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Ferenc","Hartung","editor","Department of Mathematics, University of Pannonia","Veszprem / Veszprém","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.935483870967742,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Leonid","Berezansky","editor","Ben Gurion University of the Negev","Be'er Sheva","","IL","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.8,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Vilmos","Komornik","editor","Université de Strasbourg","Strasbourg","","FR","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.933333333333333,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Mihaly","Kovács","editor","University of Otago","Otago","","NZ","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.8,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Laszlo","Simon","editor","Eötvös Loránd University","Budapest","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.9025,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Peter L","Simon","editor","Eötvös Loránd University","Budapest / Budapest,","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.999543066026959,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Eduardo","Liz","editor","University of Vigo","Vigo","","ES","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.99878640776699,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Paul","Eloe","editor","University of Dayton","Dayton","OH / Ohio","US","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.99966301600674,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Maria Alessandra","Ragusa","editor","Universita di Catania","Catania","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"female",0.989768622358635,0.838,"female","BOTH",0.833333333333333,0.166666666666667,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Nickolai","Kosmatov","editor","University of Arkansas at Little Rock","Little Rock","AR","US","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.733333333333333,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Gabriele","Bonanno","editor","Department of Civil, Computer, Construction, Environmental Engineering and Applied Mathematics, University of Messina","Messina","","IT","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-0.733333333333333,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Mihaly","Pituk","editor","University of Pannonia","Veszprém","","HU","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",-1,NA,NA,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","Jeff R L","Webb","managing","School of Mathematics and Statistics, University of Glasgow","Glasgow","","GB","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.99931717309662,0.838,"male","BOTH",0,1,0
"UNIV SZEGED, BOLYAI INSTITUTE","electronic journal of qualitative theory of differential equations","John A D","Appleby","editor","School of Mathematical Sciences, Dublin City University","Dublin","","IE","","http://www.math.u-szeged.hu/ejqtde/periodica.html?param_ertek=1&paramtipus_ertek=editors&periodica=1",NA,"male",0.989802717664821,0.838,"male","BOTH",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","S / S","Klavzar / Klavžar","other","","Ljubljana","","SI","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","M / M","Simonovits","editor","","Budapest","","HU","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","VV","Lozin","editor","","Warwick","","GB","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","X / X","Zhu","editor","","Kaohsiung","","TW","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.8,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","H / H","Kierstead","editor","","Tempe","AZ","US","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.666666666666667,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","M / M","Henning","other","","Johannesburg","","ZA","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.666666666666667,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","HJ","Broersma","editor","","Enschede","","NL","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","A / A","Fiedorowicz","editor","","Zielona Gora / Zielona Góra","","PL","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",0.466666666666667,NA,NA,NA,"female","PURE",1,0,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","S K / SK","Simic / Simić","editor","","Belgrade","","RS","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.933333333333333,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","E / E","Sidorowicz","editor","","Zielona Gora / Zielona Góra","","PL","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",0.0666666666666667,NA,NA,NA,"female","PURE",0.1,0.566666666666667,0.333333333333333
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","AP","Wojda","editor","","Krakow / Kraków","","PL","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.8,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","R / R","Bodendiek","editor","","Kiel","","DE","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.2,NA,NA,NA,"male","PURE",0.0666666666666667,0.766666666666667,0.166666666666667
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","Mieczyslaw / Mieczyslaw","Borowiecki","managing","","","","","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.666666666666667,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","I / I","Schiermeyer","editor","","Freiberg","","DE","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.8,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","H-DOF","Gronau","editor","","Rostock","","DE","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.4,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","I / I","Broere","editor","","Pretoria","","ZA","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-1,NA,NA,NA,"male","PURE",0,1,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","Danuta","Michalak","managing","","","","","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",0.8,NA,NA,NA,"female","PURE",1,0,0
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","OV","Borodin","editor","","Novosibirsk","","RU","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.266666666666667,NA,NA,NA,"male","PURE",0.0666666666666667,0.766666666666667,0.166666666666667
"UNIV ZIELONA GORA","discussiones mathematicae graph theory","MM","Syslo / Sysło","editor","","Wroclaw / Wrocław","","PL","","http://www.discuss.wmie.uz.zgora.pl/gt/edit.htm",-0.8,NA,NA,NA,"male","PURE",0,1,0
